,Region,Country,City,Month,Day,Year,Celsius,ds
1301609,South/Central America & Carribean,Brazil,Sao Paulo,10,31,1995,14.0,1995-10-31
1301610,South/Central America & Carribean,Brazil,Sao Paulo,11,1,1995,16.0,1995-11-01
1301611,South/Central America & Carribean,Brazil,Sao Paulo,11,2,1995,17.0,1995-11-02
1301612,South/Central America & Carribean,Brazil,Sao Paulo,11,3,1995,19.0,1995-11-03
1301613,South/Central America & Carribean,Brazil,Sao Paulo,11,4,1995,19.0,1995-11-04
1301614,South/Central America & Carribean,Brazil,Sao Paulo,11,5,1995,21.0,1995-11-05
1301615,South/Central America & Carribean,Brazil,Sao Paulo,11,6,1995,22.0,1995-11-06
1301616,South/Central America & Carribean,Brazil,Sao Paulo,11,7,1995,25.0,1995-11-07
1301617,South/Central America & Carribean,Brazil,Sao Paulo,11,8,1995,25.0,1995-11-08
1301618,South/Central America & Carribean,Brazil,Sao Paulo,11,9,1995,27.0,1995-11-09
1301619,South/Central America & Carribean,Brazil,Sao Paulo,11,10,1995,27.0,1995-11-10
1301620,South/Central America & Carribean,Brazil,Sao Paulo,11,11,1995,20.0,1995-11-11
1301621,South/Central America & Carribean,Brazil,Sao Paulo,11,12,1995,18.0,1995-11-12
1301622,South/Central America & Carribean,Brazil,Sao Paulo,11,13,1995,17.0,1995-11-13
1301623,South/Central America & Carribean,Brazil,Sao Paulo,11,14,1995,20.0,1995-11-14
1301624,South/Central America & Carribean,Brazil,Sao Paulo,11,15,1995,21.0,1995-11-15
1301625,South/Central America & Carribean,Brazil,Sao Paulo,11,16,1995,20.0,1995-11-16
1301626,South/Central America & Carribean,Brazil,Sao Paulo,11,17,1995,23.0,1995-11-17
1301627,South/Central America & Carribean,Brazil,Sao Paulo,11,18,1995,20.0,1995-11-18
1301628,South/Central America & Carribean,Brazil,Sao Paulo,11,19,1995,17.0,1995-11-19
1301629,South/Central America & Carribean,Brazil,Sao Paulo,11,20,1995,17.0,1995-11-20
1301630,South/Central America & Carribean,Brazil,Sao Paulo,11,21,1995,17.0,1995-11-21
1301631,South/Central America & Carribean,Brazil,Sao Paulo,11,22,1995,18.0,1995-11-22
1301632,South/Central America & Carribean,Brazil,Sao Paulo,11,23,1995,19.0,1995-11-23
1301633,South/Central America & Carribean,Brazil,Sao Paulo,11,24,1995,20.0,1995-11-24
1301634,South/Central America & Carribean,Brazil,Sao Paulo,11,25,1995,20.0,1995-11-25
1301635,South/Central America & Carribean,Brazil,Sao Paulo,11,26,1995,22.0,1995-11-26
1301636,South/Central America & Carribean,Brazil,Sao Paulo,11,27,1995,25.0,1995-11-27
1301637,South/Central America & Carribean,Brazil,Sao Paulo,11,28,1995,19.0,1995-11-28
1301638,South/Central America & Carribean,Brazil,Sao Paulo,11,29,1995,17.0,1995-11-29
1301639,South/Central America & Carribean,Brazil,Sao Paulo,11,30,1995,19.0,1995-11-30
1301640,South/Central America & Carribean,Brazil,Sao Paulo,12,1,1995,20.0,1995-12-01
1301641,South/Central America & Carribean,Brazil,Sao Paulo,12,2,1995,22.0,1995-12-02
1301642,South/Central America & Carribean,Brazil,Sao Paulo,12,3,1995,21.0,1995-12-03
1301643,South/Central America & Carribean,Brazil,Sao Paulo,12,4,1995,20.0,1995-12-04
1301644,South/Central America & Carribean,Brazil,Sao Paulo,12,5,1995,19.0,1995-12-05
1301645,South/Central America & Carribean,Brazil,Sao Paulo,12,6,1995,19.0,1995-12-06
1301646,South/Central America & Carribean,Brazil,Sao Paulo,12,7,1995,21.0,1995-12-07
1301647,South/Central America & Carribean,Brazil,Sao Paulo,12,8,1995,22.0,1995-12-08
1301648,South/Central America & Carribean,Brazil,Sao Paulo,12,9,1995,17.0,1995-12-09
1301649,South/Central America & Carribean,Brazil,Sao Paulo,12,10,1995,18.0,1995-12-10
1301650,South/Central America & Carribean,Brazil,Sao Paulo,12,11,1995,22.0,1995-12-11
1301651,South/Central America & Carribean,Brazil,Sao Paulo,12,12,1995,23.0,1995-12-12
1301652,South/Central America & Carribean,Brazil,Sao Paulo,12,13,1995,18.0,1995-12-13
1301653,South/Central America & Carribean,Brazil,Sao Paulo,12,14,1995,17.0,1995-12-14
1301654,South/Central America & Carribean,Brazil,Sao Paulo,12,15,1995,20.0,1995-12-15
1301655,South/Central America & Carribean,Brazil,Sao Paulo,12,16,1995,23.0,1995-12-16
1301656,South/Central America & Carribean,Brazil,Sao Paulo,12,17,1995,25.0,1995-12-17
1301657,South/Central America & Carribean,Brazil,Sao Paulo,12,18,1995,24.0,1995-12-18
1301658,South/Central America & Carribean,Brazil,Sao Paulo,12,19,1995,22.0,1995-12-19
1301659,South/Central America & Carribean,Brazil,Sao Paulo,12,20,1995,22.0,1995-12-20
1301660,South/Central America & Carribean,Brazil,Sao Paulo,12,21,1995,23.0,1995-12-21
1301661,South/Central America & Carribean,Brazil,Sao Paulo,12,22,1995,24.0,1995-12-22
1301662,South/Central America & Carribean,Brazil,Sao Paulo,12,23,1995,23.0,1995-12-23
1301663,South/Central America & Carribean,Brazil,Sao Paulo,12,24,1995,24.0,1995-12-24
1301664,South/Central America & Carribean,Brazil,Sao Paulo,12,25,1995,24.0,1995-12-25
1301665,South/Central America & Carribean,Brazil,Sao Paulo,12,26,1995,23.0,1995-12-26
1301666,South/Central America & Carribean,Brazil,Sao Paulo,12,27,1995,22.0,1995-12-27
1301667,South/Central America & Carribean,Brazil,Sao Paulo,12,28,1995,21.0,1995-12-28
1301668,South/Central America & Carribean,Brazil,Sao Paulo,12,29,1995,21.0,1995-12-29
1301669,South/Central America & Carribean,Brazil,Sao Paulo,12,30,1995,20.0,1995-12-30
1301670,South/Central America & Carribean,Brazil,Sao Paulo,12,31,1995,20.0,1995-12-31
1301671,South/Central America & Carribean,Brazil,Sao Paulo,1,1,1996,19.0,1996-01-01
1301672,South/Central America & Carribean,Brazil,Sao Paulo,1,2,1996,20.0,1996-01-02
1301673,South/Central America & Carribean,Brazil,Sao Paulo,1,3,1996,20.0,1996-01-03
1301674,South/Central America & Carribean,Brazil,Sao Paulo,1,4,1996,21.0,1996-01-04
1301675,South/Central America & Carribean,Brazil,Sao Paulo,1,5,1996,23.0,1996-01-05
1301676,South/Central America & Carribean,Brazil,Sao Paulo,1,6,1996,22.0,1996-01-06
1301677,South/Central America & Carribean,Brazil,Sao Paulo,1,7,1996,20.0,1996-01-07
1301678,South/Central America & Carribean,Brazil,Sao Paulo,1,8,1996,22.0,1996-01-08
1301679,South/Central America & Carribean,Brazil,Sao Paulo,1,9,1996,22.0,1996-01-09
1301680,South/Central America & Carribean,Brazil,Sao Paulo,1,10,1996,24.0,1996-01-10
1301681,South/Central America & Carribean,Brazil,Sao Paulo,1,11,1996,25.0,1996-01-11
1301682,South/Central America & Carribean,Brazil,Sao Paulo,1,12,1996,24.0,1996-01-12
1301683,South/Central America & Carribean,Brazil,Sao Paulo,1,13,1996,24.0,1996-01-13
1301684,South/Central America & Carribean,Brazil,Sao Paulo,1,14,1996,24.0,1996-01-14
1301685,South/Central America & Carribean,Brazil,Sao Paulo,1,15,1996,23.0,1996-01-15
1301686,South/Central America & Carribean,Brazil,Sao Paulo,1,16,1996,25.0,1996-01-16
1301687,South/Central America & Carribean,Brazil,Sao Paulo,1,17,1996,25.0,1996-01-17
1301688,South/Central America & Carribean,Brazil,Sao Paulo,1,18,1996,24.0,1996-01-18
1301689,South/Central America & Carribean,Brazil,Sao Paulo,1,19,1996,22.0,1996-01-19
1301690,South/Central America & Carribean,Brazil,Sao Paulo,1,20,1996,23.0,1996-01-20
1301691,South/Central America & Carribean,Brazil,Sao Paulo,1,21,1996,23.0,1996-01-21
1301692,South/Central America & Carribean,Brazil,Sao Paulo,1,22,1996,25.0,1996-01-22
1301693,South/Central America & Carribean,Brazil,Sao Paulo,1,23,1996,25.0,1996-01-23
1301694,South/Central America & Carribean,Brazil,Sao Paulo,1,24,1996,25.0,1996-01-24
1301695,South/Central America & Carribean,Brazil,Sao Paulo,1,25,1996,25.0,1996-01-25
1301696,South/Central America & Carribean,Brazil,Sao Paulo,1,26,1996,25.0,1996-01-26
1301697,South/Central America & Carribean,Brazil,Sao Paulo,1,27,1996,27.0,1996-01-27
1301698,South/Central America & Carribean,Brazil,Sao Paulo,1,28,1996,25.0,1996-01-28
1301699,South/Central America & Carribean,Brazil,Sao Paulo,1,29,1996,24.0,1996-01-29
1301700,South/Central America & Carribean,Brazil,Sao Paulo,1,30,1996,26.0,1996-01-30
1301701,South/Central America & Carribean,Brazil,Sao Paulo,1,31,1996,25.0,1996-01-31
1301702,South/Central America & Carribean,Brazil,Sao Paulo,2,1,1996,26.0,1996-02-01
1301703,South/Central America & Carribean,Brazil,Sao Paulo,2,2,1996,23.0,1996-02-02
1301704,South/Central America & Carribean,Brazil,Sao Paulo,2,3,1996,22.0,1996-02-03
1301705,South/Central America & Carribean,Brazil,Sao Paulo,2,4,1996,22.0,1996-02-04
1301706,South/Central America & Carribean,Brazil,Sao Paulo,2,5,1996,23.0,1996-02-05
1301707,South/Central America & Carribean,Brazil,Sao Paulo,2,6,1996,24.0,1996-02-06
1301708,South/Central America & Carribean,Brazil,Sao Paulo,2,7,1996,21.0,1996-02-07
1301709,South/Central America & Carribean,Brazil,Sao Paulo,2,8,1996,24.0,1996-02-08
1301710,South/Central America & Carribean,Brazil,Sao Paulo,2,9,1996,25.0,1996-02-09
1301711,South/Central America & Carribean,Brazil,Sao Paulo,2,10,1996,25.0,1996-02-10
1301712,South/Central America & Carribean,Brazil,Sao Paulo,2,11,1996,23.0,1996-02-11
1301713,South/Central America & Carribean,Brazil,Sao Paulo,2,12,1996,20.0,1996-02-12
1301714,South/Central America & Carribean,Brazil,Sao Paulo,2,13,1996,18.0,1996-02-13
1301715,South/Central America & Carribean,Brazil,Sao Paulo,2,14,1996,19.0,1996-02-14
1301716,South/Central America & Carribean,Brazil,Sao Paulo,2,15,1996,22.0,1996-02-15
1301717,South/Central America & Carribean,Brazil,Sao Paulo,2,16,1996,24.0,1996-02-16
1301718,South/Central America & Carribean,Brazil,Sao Paulo,2,17,1996,24.0,1996-02-17
1301719,South/Central America & Carribean,Brazil,Sao Paulo,2,18,1996,22.0,1996-02-18
1301720,South/Central America & Carribean,Brazil,Sao Paulo,2,19,1996,22.0,1996-02-19
1301721,South/Central America & Carribean,Brazil,Sao Paulo,2,20,1996,23.0,1996-02-20
1301722,South/Central America & Carribean,Brazil,Sao Paulo,2,21,1996,23.0,1996-02-21
1301723,South/Central America & Carribean,Brazil,Sao Paulo,2,22,1996,23.0,1996-02-22
1301724,South/Central America & Carribean,Brazil,Sao Paulo,2,23,1996,23.0,1996-02-23
1301725,South/Central America & Carribean,Brazil,Sao Paulo,2,24,1996,24.0,1996-02-24
1301726,South/Central America & Carribean,Brazil,Sao Paulo,2,25,1996,25.0,1996-02-25
1301727,South/Central America & Carribean,Brazil,Sao Paulo,2,26,1996,22.0,1996-02-26
1301728,South/Central America & Carribean,Brazil,Sao Paulo,2,27,1996,23.0,1996-02-27
1301729,South/Central America & Carribean,Brazil,Sao Paulo,2,28,1996,23.0,1996-02-28
1301730,South/Central America & Carribean,Brazil,Sao Paulo,2,29,1996,24.0,1996-02-29
1301731,South/Central America & Carribean,Brazil,Sao Paulo,3,1,1996,23.0,1996-03-01
1301732,South/Central America & Carribean,Brazil,Sao Paulo,3,2,1996,21.0,1996-03-02
1301733,South/Central America & Carribean,Brazil,Sao Paulo,3,3,1996,23.0,1996-03-03
1301734,South/Central America & Carribean,Brazil,Sao Paulo,3,4,1996,22.0,1996-03-04
1301735,South/Central America & Carribean,Brazil,Sao Paulo,3,5,1996,21.0,1996-03-05
1301736,South/Central America & Carribean,Brazil,Sao Paulo,3,6,1996,22.0,1996-03-06
1301737,South/Central America & Carribean,Brazil,Sao Paulo,3,7,1996,21.0,1996-03-07
1301738,South/Central America & Carribean,Brazil,Sao Paulo,3,8,1996,22.0,1996-03-08
1301739,South/Central America & Carribean,Brazil,Sao Paulo,3,9,1996,21.0,1996-03-09
1301740,South/Central America & Carribean,Brazil,Sao Paulo,3,10,1996,20.0,1996-03-10
1301741,South/Central America & Carribean,Brazil,Sao Paulo,3,11,1996,19.0,1996-03-11
1301742,South/Central America & Carribean,Brazil,Sao Paulo,3,12,1996,22.0,1996-03-12
1301743,South/Central America & Carribean,Brazil,Sao Paulo,3,13,1996,23.0,1996-03-13
1301744,South/Central America & Carribean,Brazil,Sao Paulo,3,14,1996,23.0,1996-03-14
1301745,South/Central America & Carribean,Brazil,Sao Paulo,3,15,1996,22.0,1996-03-15
1301746,South/Central America & Carribean,Brazil,Sao Paulo,3,16,1996,22.0,1996-03-16
1301747,South/Central America & Carribean,Brazil,Sao Paulo,3,17,1996,21.0,1996-03-17
1301748,South/Central America & Carribean,Brazil,Sao Paulo,3,18,1996,21.0,1996-03-18
1301749,South/Central America & Carribean,Brazil,Sao Paulo,3,19,1996,23.0,1996-03-19
1301750,South/Central America & Carribean,Brazil,Sao Paulo,3,20,1996,20.0,1996-03-20
1301751,South/Central America & Carribean,Brazil,Sao Paulo,3,21,1996,20.0,1996-03-21
1301752,South/Central America & Carribean,Brazil,Sao Paulo,3,22,1996,21.0,1996-03-22
1301753,South/Central America & Carribean,Brazil,Sao Paulo,3,23,1996,21.0,1996-03-23
1301754,South/Central America & Carribean,Brazil,Sao Paulo,3,24,1996,23.0,1996-03-24
1301755,South/Central America & Carribean,Brazil,Sao Paulo,3,25,1996,23.0,1996-03-25
1301756,South/Central America & Carribean,Brazil,Sao Paulo,3,26,1996,23.0,1996-03-26
1301757,South/Central America & Carribean,Brazil,Sao Paulo,3,27,1996,24.0,1996-03-27
1301758,South/Central America & Carribean,Brazil,Sao Paulo,3,28,1996,20.0,1996-03-28
1301759,South/Central America & Carribean,Brazil,Sao Paulo,3,29,1996,23.0,1996-03-29
1301760,South/Central America & Carribean,Brazil,Sao Paulo,3,30,1996,25.0,1996-03-30
1301761,South/Central America & Carribean,Brazil,Sao Paulo,3,31,1996,26.0,1996-03-31
1301762,South/Central America & Carribean,Brazil,Sao Paulo,4,1,1996,24.0,1996-04-01
1301763,South/Central America & Carribean,Brazil,Sao Paulo,4,2,1996,25.0,1996-04-02
1301764,South/Central America & Carribean,Brazil,Sao Paulo,4,3,1996,26.0,1996-04-03
1301765,South/Central America & Carribean,Brazil,Sao Paulo,4,4,1996,24.0,1996-04-04
1301766,South/Central America & Carribean,Brazil,Sao Paulo,4,5,1996,23.0,1996-04-05
1301767,South/Central America & Carribean,Brazil,Sao Paulo,4,6,1996,24.0,1996-04-06
1301768,South/Central America & Carribean,Brazil,Sao Paulo,4,7,1996,24.0,1996-04-07
1301769,South/Central America & Carribean,Brazil,Sao Paulo,4,8,1996,22.0,1996-04-08
1301770,South/Central America & Carribean,Brazil,Sao Paulo,4,9,1996,23.0,1996-04-09
1301771,South/Central America & Carribean,Brazil,Sao Paulo,4,10,1996,24.0,1996-04-10
1301772,South/Central America & Carribean,Brazil,Sao Paulo,4,11,1996,20.0,1996-04-11
1301773,South/Central America & Carribean,Brazil,Sao Paulo,4,12,1996,20.0,1996-04-12
1301774,South/Central America & Carribean,Brazil,Sao Paulo,4,13,1996,21.0,1996-04-13
1301775,South/Central America & Carribean,Brazil,Sao Paulo,4,14,1996,22.0,1996-04-14
1301776,South/Central America & Carribean,Brazil,Sao Paulo,4,15,1996,24.0,1996-04-15
1301777,South/Central America & Carribean,Brazil,Sao Paulo,4,16,1996,23.0,1996-04-16
1301778,South/Central America & Carribean,Brazil,Sao Paulo,4,17,1996,19.0,1996-04-17
1301779,South/Central America & Carribean,Brazil,Sao Paulo,4,18,1996,15.0,1996-04-18
1301780,South/Central America & Carribean,Brazil,Sao Paulo,4,19,1996,14.0,1996-04-19
1301781,South/Central America & Carribean,Brazil,Sao Paulo,4,20,1996,15.0,1996-04-20
1301782,South/Central America & Carribean,Brazil,Sao Paulo,4,21,1996,17.0,1996-04-21
1301783,South/Central America & Carribean,Brazil,Sao Paulo,4,22,1996,18.0,1996-04-22
1301784,South/Central America & Carribean,Brazil,Sao Paulo,4,23,1996,20.0,1996-04-23
1301785,South/Central America & Carribean,Brazil,Sao Paulo,4,24,1996,20.0,1996-04-24
1301786,South/Central America & Carribean,Brazil,Sao Paulo,4,25,1996,22.0,1996-04-25
1301787,South/Central America & Carribean,Brazil,Sao Paulo,4,26,1996,18.0,1996-04-26
1301788,South/Central America & Carribean,Brazil,Sao Paulo,4,27,1996,16.0,1996-04-27
1301789,South/Central America & Carribean,Brazil,Sao Paulo,4,28,1996,17.0,1996-04-28
1301790,South/Central America & Carribean,Brazil,Sao Paulo,4,29,1996,19.0,1996-04-29
1301791,South/Central America & Carribean,Brazil,Sao Paulo,4,30,1996,18.0,1996-04-30
1301792,South/Central America & Carribean,Brazil,Sao Paulo,5,1,1996,20.0,1996-05-01
1301793,South/Central America & Carribean,Brazil,Sao Paulo,5,2,1996,16.0,1996-05-02
1301794,South/Central America & Carribean,Brazil,Sao Paulo,5,3,1996,17.0,1996-05-03
1301795,South/Central America & Carribean,Brazil,Sao Paulo,5,4,1996,17.0,1996-05-04
1301796,South/Central America & Carribean,Brazil,Sao Paulo,5,5,1996,18.0,1996-05-05
1301797,South/Central America & Carribean,Brazil,Sao Paulo,5,6,1996,18.0,1996-05-06
1301798,South/Central America & Carribean,Brazil,Sao Paulo,5,7,1996,19.0,1996-05-07
1301799,South/Central America & Carribean,Brazil,Sao Paulo,5,8,1996,20.0,1996-05-08
1301800,South/Central America & Carribean,Brazil,Sao Paulo,5,9,1996,19.0,1996-05-09
1301801,South/Central America & Carribean,Brazil,Sao Paulo,5,10,1996,16.0,1996-05-10
1301802,South/Central America & Carribean,Brazil,Sao Paulo,5,11,1996,14.0,1996-05-11
1301803,South/Central America & Carribean,Brazil,Sao Paulo,5,12,1996,14.0,1996-05-12
1301804,South/Central America & Carribean,Brazil,Sao Paulo,5,13,1996,19.0,1996-05-13
1301805,South/Central America & Carribean,Brazil,Sao Paulo,5,14,1996,22.0,1996-05-14
1301806,South/Central America & Carribean,Brazil,Sao Paulo,5,15,1996,20.0,1996-05-15
1301807,South/Central America & Carribean,Brazil,Sao Paulo,5,16,1996,17.0,1996-05-16
1301808,South/Central America & Carribean,Brazil,Sao Paulo,5,17,1996,17.0,1996-05-17
1301809,South/Central America & Carribean,Brazil,Sao Paulo,5,18,1996,16.0,1996-05-18
1301810,South/Central America & Carribean,Brazil,Sao Paulo,5,19,1996,16.0,1996-05-19
1301811,South/Central America & Carribean,Brazil,Sao Paulo,5,20,1996,17.0,1996-05-20
1301812,South/Central America & Carribean,Brazil,Sao Paulo,5,21,1996,18.0,1996-05-21
1301813,South/Central America & Carribean,Brazil,Sao Paulo,5,22,1996,18.0,1996-05-22
1301814,South/Central America & Carribean,Brazil,Sao Paulo,5,23,1996,18.0,1996-05-23
1301815,South/Central America & Carribean,Brazil,Sao Paulo,5,24,1996,16.0,1996-05-24
1301816,South/Central America & Carribean,Brazil,Sao Paulo,5,25,1996,15.0,1996-05-25
1301817,South/Central America & Carribean,Brazil,Sao Paulo,5,26,1996,15.0,1996-05-26
1301818,South/Central America & Carribean,Brazil,Sao Paulo,5,27,1996,15.0,1996-05-27
1301819,South/Central America & Carribean,Brazil,Sao Paulo,5,28,1996,17.0,1996-05-28
1301820,South/Central America & Carribean,Brazil,Sao Paulo,5,29,1996,15.0,1996-05-29
1301821,South/Central America & Carribean,Brazil,Sao Paulo,5,30,1996,18.0,1996-05-30
1301822,South/Central America & Carribean,Brazil,Sao Paulo,5,31,1996,18.0,1996-05-31
1301823,South/Central America & Carribean,Brazil,Sao Paulo,6,1,1996,19.0,1996-06-01
1301824,South/Central America & Carribean,Brazil,Sao Paulo,6,2,1996,14.0,1996-06-02
1301825,South/Central America & Carribean,Brazil,Sao Paulo,6,3,1996,13.0,1996-06-03
1301826,South/Central America & Carribean,Brazil,Sao Paulo,6,4,1996,15.0,1996-06-04
1301827,South/Central America & Carribean,Brazil,Sao Paulo,6,5,1996,17.0,1996-06-05
1301828,South/Central America & Carribean,Brazil,Sao Paulo,6,6,1996,16.0,1996-06-06
1301829,South/Central America & Carribean,Brazil,Sao Paulo,6,7,1996,17.0,1996-06-07
