,Region,Country,City,Month,Day,Year,Celsius
1303881,South/Central America & Carribean,Brazil,Sao Paulo,1,19,2002,19.166666666666668
1303882,South/Central America & Carribean,Brazil,Sao Paulo,1,20,2002,21.444444444444443
1303883,South/Central America & Carribean,Brazil,Sao Paulo,1,21,2002,25.500000000000004
1303884,South/Central America & Carribean,Brazil,Sao Paulo,1,22,2002,27.38888888888889
1303885,South/Central America & Carribean,Brazil,Sao Paulo,1,23,2002,25.055555555555554
1303886,South/Central America & Carribean,Brazil,Sao Paulo,1,24,2002,23.944444444444443
1303887,South/Central America & Carribean,Brazil,Sao Paulo,1,25,2002,23.61111111111111
1303888,South/Central America & Carribean,Brazil,Sao Paulo,1,26,2002,25.777777777777782
1303889,South/Central America & Carribean,Brazil,Sao Paulo,1,27,2002,27.722222222222225
1303890,South/Central America & Carribean,Brazil,Sao Paulo,1,28,2002,27.444444444444446
1303891,South/Central America & Carribean,Brazil,Sao Paulo,1,29,2002,25.055555555555554
1303892,South/Central America & Carribean,Brazil,Sao Paulo,1,30,2002,25.27777777777778
1303893,South/Central America & Carribean,Brazil,Sao Paulo,1,31,2002,25.888888888888886
1303894,South/Central America & Carribean,Brazil,Sao Paulo,2,1,2002,25.166666666666668
1303895,South/Central America & Carribean,Brazil,Sao Paulo,2,2,2002,22.61111111111111
1303896,South/Central America & Carribean,Brazil,Sao Paulo,2,3,2002,20.11111111111111
1303897,South/Central America & Carribean,Brazil,Sao Paulo,2,4,2002,20.72222222222222
1303898,South/Central America & Carribean,Brazil,Sao Paulo,2,5,2002,21.77777777777778
1303899,South/Central America & Carribean,Brazil,Sao Paulo,2,6,2002,22.722222222222225
1303900,South/Central America & Carribean,Brazil,Sao Paulo,2,7,2002,21.5
1303901,South/Central America & Carribean,Brazil,Sao Paulo,2,8,2002,22.944444444444443
1303902,South/Central America & Carribean,Brazil,Sao Paulo,2,9,2002,20.888888888888886
1303903,South/Central America & Carribean,Brazil,Sao Paulo,2,10,2002,23.000000000000004
1303904,South/Central America & Carribean,Brazil,Sao Paulo,2,11,2002,26.38888888888889
1303905,South/Central America & Carribean,Brazil,Sao Paulo,2,12,2002,24.388888888888893
1303906,South/Central America & Carribean,Brazil,Sao Paulo,2,13,2002,25.055555555555554
1303907,South/Central America & Carribean,Brazil,Sao Paulo,2,14,2002,23.055555555555557
1303908,South/Central America & Carribean,Brazil,Sao Paulo,2,15,2002,23.72222222222222
1303909,South/Central America & Carribean,Brazil,Sao Paulo,2,16,2002,23.444444444444443
1303910,South/Central America & Carribean,Brazil,Sao Paulo,2,17,2002,22.11111111111111
1303911,South/Central America & Carribean,Brazil,Sao Paulo,2,18,2002,21.38888888888889
1303912,South/Central America & Carribean,Brazil,Sao Paulo,2,19,2002,21.333333333333336
1303913,South/Central America & Carribean,Brazil,Sao Paulo,2,20,2002,21.444444444444443
1303914,South/Central America & Carribean,Brazil,Sao Paulo,2,21,2002,22.5
1303915,South/Central America & Carribean,Brazil,Sao Paulo,2,22,2002,23.000000000000004
1303916,South/Central America & Carribean,Brazil,Sao Paulo,2,23,2002,23.666666666666664
1303917,South/Central America & Carribean,Brazil,Sao Paulo,2,24,2002,22.555555555555554
1303918,South/Central America & Carribean,Brazil,Sao Paulo,2,25,2002,21.27777777777778
1303919,South/Central America & Carribean,Brazil,Sao Paulo,2,26,2002,22.22222222222222
1303920,South/Central America & Carribean,Brazil,Sao Paulo,2,27,2002,23.333333333333332
1303921,South/Central America & Carribean,Brazil,Sao Paulo,2,28,2002,22.16666666666667
1303922,South/Central America & Carribean,Brazil,Sao Paulo,3,1,2002,24.777777777777775
1303923,South/Central America & Carribean,Brazil,Sao Paulo,3,2,2002,24.222222222222218
1303924,South/Central America & Carribean,Brazil,Sao Paulo,3,3,2002,23.833333333333336
1303925,South/Central America & Carribean,Brazil,Sao Paulo,3,4,2002,23.88888888888889
1303926,South/Central America & Carribean,Brazil,Sao Paulo,3,5,2002,25.38888888888889
1303927,South/Central America & Carribean,Brazil,Sao Paulo,3,6,2002,26.611111111111114
1303928,South/Central America & Carribean,Brazil,Sao Paulo,3,7,2002,26.722222222222218
1303929,South/Central America & Carribean,Brazil,Sao Paulo,3,8,2002,26.22222222222222
1303930,South/Central America & Carribean,Brazil,Sao Paulo,3,9,2002,25.33333333333333
1303931,South/Central America & Carribean,Brazil,Sao Paulo,3,10,2002,25.777777777777782
1303932,South/Central America & Carribean,Brazil,Sao Paulo,3,11,2002,26.22222222222222
1303933,South/Central America & Carribean,Brazil,Sao Paulo,3,12,2002,27.61111111111111
1303934,South/Central America & Carribean,Brazil,Sao Paulo,3,13,2002,27.5
1303935,South/Central America & Carribean,Brazil,Sao Paulo,3,14,2002,25.500000000000004
1303936,South/Central America & Carribean,Brazil,Sao Paulo,3,15,2002,25.833333333333332
1303937,South/Central America & Carribean,Brazil,Sao Paulo,3,16,2002,25.0
1303938,South/Central America & Carribean,Brazil,Sao Paulo,3,17,2002,25.555555555555557
1303939,South/Central America & Carribean,Brazil,Sao Paulo,3,18,2002,25.944444444444443
1303940,South/Central America & Carribean,Brazil,Sao Paulo,3,19,2002,25.666666666666668
1303941,South/Central America & Carribean,Brazil,Sao Paulo,3,20,2002,26.722222222222218
1303942,South/Central America & Carribean,Brazil,Sao Paulo,3,21,2002,21.722222222222218
1303943,South/Central America & Carribean,Brazil,Sao Paulo,3,22,2002,21.166666666666664
1303944,South/Central America & Carribean,Brazil,Sao Paulo,3,23,2002,21.27777777777778
1303945,South/Central America & Carribean,Brazil,Sao Paulo,3,24,2002,20.888888888888886
1303946,South/Central America & Carribean,Brazil,Sao Paulo,3,25,2002,21.666666666666668
1303947,South/Central America & Carribean,Brazil,Sao Paulo,3,26,2002,23.055555555555557
1303948,South/Central America & Carribean,Brazil,Sao Paulo,3,27,2002,21.999999999999996
1303949,South/Central America & Carribean,Brazil,Sao Paulo,3,28,2002,22.77777777777778
1303950,South/Central America & Carribean,Brazil,Sao Paulo,3,29,2002,24.444444444444443
1303951,South/Central America & Carribean,Brazil,Sao Paulo,3,30,2002,25.777777777777782
1303952,South/Central America & Carribean,Brazil,Sao Paulo,3,31,2002,25.888888888888886
1303953,South/Central America & Carribean,Brazil,Sao Paulo,4,1,2002,26.0
1303954,South/Central America & Carribean,Brazil,Sao Paulo,4,2,2002,24.388888888888893
1303955,South/Central America & Carribean,Brazil,Sao Paulo,4,3,2002,22.77777777777778
1303956,South/Central America & Carribean,Brazil,Sao Paulo,4,4,2002,21.22222222222222
1303957,South/Central America & Carribean,Brazil,Sao Paulo,4,5,2002,21.722222222222218
1303958,South/Central America & Carribean,Brazil,Sao Paulo,4,6,2002,20.833333333333332
1303959,South/Central America & Carribean,Brazil,Sao Paulo,4,7,2002,20.166666666666668
1303960,South/Central America & Carribean,Brazil,Sao Paulo,4,8,2002,19.777777777777775
1303961,South/Central America & Carribean,Brazil,Sao Paulo,4,9,2002,19.944444444444446
1303962,South/Central America & Carribean,Brazil,Sao Paulo,4,10,2002,20.944444444444443
1303963,South/Central America & Carribean,Brazil,Sao Paulo,4,11,2002,23.944444444444443
1303964,South/Central America & Carribean,Brazil,Sao Paulo,4,12,2002,24.333333333333332
1303965,South/Central America & Carribean,Brazil,Sao Paulo,4,13,2002,21.5
1303966,South/Central America & Carribean,Brazil,Sao Paulo,4,14,2002,21.77777777777778
1303967,South/Central America & Carribean,Brazil,Sao Paulo,4,15,2002,21.77777777777778
1303968,South/Central America & Carribean,Brazil,Sao Paulo,4,16,2002,22.38888888888889
1303969,South/Central America & Carribean,Brazil,Sao Paulo,4,17,2002,24.222222222222218
1303970,South/Central America & Carribean,Brazil,Sao Paulo,4,18,2002,24.27777777777778
1303971,South/Central America & Carribean,Brazil,Sao Paulo,4,19,2002,23.388888888888886
1303972,South/Central America & Carribean,Brazil,Sao Paulo,4,20,2002,23.555555555555557
1303973,South/Central America & Carribean,Brazil,Sao Paulo,4,21,2002,21.888888888888893
1303974,South/Central America & Carribean,Brazil,Sao Paulo,4,22,2002,21.444444444444443
1303975,South/Central America & Carribean,Brazil,Sao Paulo,4,23,2002,22.722222222222225
1303976,South/Central America & Carribean,Brazil,Sao Paulo,4,24,2002,24.166666666666668
1303977,South/Central America & Carribean,Brazil,Sao Paulo,4,25,2002,24.66666666666667
1303978,South/Central America & Carribean,Brazil,Sao Paulo,4,26,2002,24.27777777777778
1303979,South/Central America & Carribean,Brazil,Sao Paulo,4,27,2002,21.999999999999996
1303980,South/Central America & Carribean,Brazil,Sao Paulo,4,28,2002,18.88888888888889
1303981,South/Central America & Carribean,Brazil,Sao Paulo,4,29,2002,22.555555555555554
1303982,South/Central America & Carribean,Brazil,Sao Paulo,4,30,2002,24.88888888888889
1303983,South/Central America & Carribean,Brazil,Sao Paulo,5,1,2002,19.944444444444446
1303984,South/Central America & Carribean,Brazil,Sao Paulo,5,2,2002,21.11111111111111
1303985,South/Central America & Carribean,Brazil,Sao Paulo,5,3,2002,20.611111111111107
1303986,South/Central America & Carribean,Brazil,Sao Paulo,5,4,2002,21.38888888888889
1303987,South/Central America & Carribean,Brazil,Sao Paulo,5,5,2002,20.166666666666668
1303988,South/Central America & Carribean,Brazil,Sao Paulo,5,6,2002,20.833333333333332
1303989,South/Central America & Carribean,Brazil,Sao Paulo,5,7,2002,20.33333333333333
1303990,South/Central America & Carribean,Brazil,Sao Paulo,5,8,2002,21.0
1303991,South/Central America & Carribean,Brazil,Sao Paulo,5,9,2002,19.166666666666668
1303992,South/Central America & Carribean,Brazil,Sao Paulo,5,10,2002,18.833333333333336
1303993,South/Central America & Carribean,Brazil,Sao Paulo,5,11,2002,20.555555555555557
1303994,South/Central America & Carribean,Brazil,Sao Paulo,5,12,2002,20.611111111111107
1303995,South/Central America & Carribean,Brazil,Sao Paulo,5,13,2002,21.11111111111111
1303996,South/Central America & Carribean,Brazil,Sao Paulo,5,14,2002,22.16666666666667
1303997,South/Central America & Carribean,Brazil,Sao Paulo,5,15,2002,23.166666666666668
1303998,South/Central America & Carribean,Brazil,Sao Paulo,5,16,2002,21.27777777777778
1303999,South/Central America & Carribean,Brazil,Sao Paulo,5,17,2002,19.777777777777775
1304000,South/Central America & Carribean,Brazil,Sao Paulo,5,18,2002,20.27777777777778
1304001,South/Central America & Carribean,Brazil,Sao Paulo,5,19,2002,18.22222222222222
1304002,South/Central America & Carribean,Brazil,Sao Paulo,5,20,2002,19.166666666666668
1304003,South/Central America & Carribean,Brazil,Sao Paulo,5,21,2002,18.833333333333336
1304004,South/Central America & Carribean,Brazil,Sao Paulo,5,22,2002,15.61111111111111
1304005,South/Central America & Carribean,Brazil,Sao Paulo,5,23,2002,15.61111111111111
1304006,South/Central America & Carribean,Brazil,Sao Paulo,5,24,2002,14.88888888888889
1304007,South/Central America & Carribean,Brazil,Sao Paulo,5,25,2002,14.555555555555555
1304008,South/Central America & Carribean,Brazil,Sao Paulo,5,26,2002,15.11111111111111
1304009,South/Central America & Carribean,Brazil,Sao Paulo,5,27,2002,15.722222222222221
1304010,South/Central America & Carribean,Brazil,Sao Paulo,5,28,2002,17.11111111111111
1304011,South/Central America & Carribean,Brazil,Sao Paulo,5,29,2002,18.666666666666664
1304012,South/Central America & Carribean,Brazil,Sao Paulo,5,30,2002,18.72222222222222
1304013,South/Central America & Carribean,Brazil,Sao Paulo,5,31,2002,19.055555555555557
1304014,South/Central America & Carribean,Brazil,Sao Paulo,6,1,2002,18.333333333333332
1304015,South/Central America & Carribean,Brazil,Sao Paulo,6,2,2002,19.555555555555557
1304016,South/Central America & Carribean,Brazil,Sao Paulo,6,3,2002,20.777777777777782
1304017,South/Central America & Carribean,Brazil,Sao Paulo,6,4,2002,20.500000000000004
1304018,South/Central America & Carribean,Brazil,Sao Paulo,6,5,2002,21.055555555555557
1304019,South/Central America & Carribean,Brazil,Sao Paulo,6,6,2002,21.11111111111111
1304020,South/Central America & Carribean,Brazil,Sao Paulo,6,7,2002,21.444444444444443
1304021,South/Central America & Carribean,Brazil,Sao Paulo,6,8,2002,21.722222222222218
1304022,South/Central America & Carribean,Brazil,Sao Paulo,6,9,2002,20.555555555555557
1304023,South/Central America & Carribean,Brazil,Sao Paulo,6,10,2002,21.611111111111114
1304024,South/Central America & Carribean,Brazil,Sao Paulo,6,11,2002,21.0
1304025,South/Central America & Carribean,Brazil,Sao Paulo,6,12,2002,21.38888888888889
1304026,South/Central America & Carribean,Brazil,Sao Paulo,6,13,2002,20.944444444444443
1304027,South/Central America & Carribean,Brazil,Sao Paulo,6,14,2002,20.555555555555557
1304028,South/Central America & Carribean,Brazil,Sao Paulo,6,15,2002,17.22222222222222
1304029,South/Central America & Carribean,Brazil,Sao Paulo,6,16,2002,17.38888888888889
1304030,South/Central America & Carribean,Brazil,Sao Paulo,6,17,2002,19.66666666666667
1304031,South/Central America & Carribean,Brazil,Sao Paulo,6,18,2002,-72.77777777777777
1304032,South/Central America & Carribean,Brazil,Sao Paulo,6,19,2002,-72.77777777777777
1304033,South/Central America & Carribean,Brazil,Sao Paulo,6,20,2002,-72.77777777777777
1304034,South/Central America & Carribean,Brazil,Sao Paulo,6,21,2002,-72.77777777777777
1304035,South/Central America & Carribean,Brazil,Sao Paulo,6,22,2002,16.333333333333332
1304036,South/Central America & Carribean,Brazil,Sao Paulo,6,23,2002,14.333333333333334
1304037,South/Central America & Carribean,Brazil,Sao Paulo,6,24,2002,16.22222222222222
1304038,South/Central America & Carribean,Brazil,Sao Paulo,6,25,2002,13.61111111111111
1304039,South/Central America & Carribean,Brazil,Sao Paulo,6,26,2002,14.11111111111111
1304040,South/Central America & Carribean,Brazil,Sao Paulo,6,27,2002,15.5
1304041,South/Central America & Carribean,Brazil,Sao Paulo,6,28,2002,18.277777777777782
1304042,South/Central America & Carribean,Brazil,Sao Paulo,6,29,2002,20.222222222222225
1304043,South/Central America & Carribean,Brazil,Sao Paulo,6,30,2002,20.11111111111111
1304044,South/Central America & Carribean,Brazil,Sao Paulo,7,1,2002,18.88888888888889
1304045,South/Central America & Carribean,Brazil,Sao Paulo,7,2,2002,17.5
1304046,South/Central America & Carribean,Brazil,Sao Paulo,7,3,2002,17.555555555555557
1304047,South/Central America & Carribean,Brazil,Sao Paulo,7,4,2002,18.61111111111111
1304048,South/Central America & Carribean,Brazil,Sao Paulo,7,5,2002,18.555555555555557
1304049,South/Central America & Carribean,Brazil,Sao Paulo,7,6,2002,19.555555555555557
1304050,South/Central America & Carribean,Brazil,Sao Paulo,7,7,2002,18.5
1304051,South/Central America & Carribean,Brazil,Sao Paulo,7,8,2002,12.5
1304052,South/Central America & Carribean,Brazil,Sao Paulo,7,9,2002,12.0
1304053,South/Central America & Carribean,Brazil,Sao Paulo,7,10,2002,13.944444444444445
1304054,South/Central America & Carribean,Brazil,Sao Paulo,7,11,2002,14.11111111111111
1304055,South/Central America & Carribean,Brazil,Sao Paulo,7,12,2002,14.055555555555554
1304056,South/Central America & Carribean,Brazil,Sao Paulo,7,13,2002,13.61111111111111
1304057,South/Central America & Carribean,Brazil,Sao Paulo,7,14,2002,12.833333333333334
1304058,South/Central America & Carribean,Brazil,Sao Paulo,7,15,2002,12.777777777777779
1304059,South/Central America & Carribean,Brazil,Sao Paulo,7,16,2002,15.833333333333334
1304060,South/Central America & Carribean,Brazil,Sao Paulo,7,17,2002,13.833333333333334
1304061,South/Central America & Carribean,Brazil,Sao Paulo,7,18,2002,12.444444444444445
1304062,South/Central America & Carribean,Brazil,Sao Paulo,7,19,2002,14.11111111111111
1304063,South/Central America & Carribean,Brazil,Sao Paulo,7,20,2002,16.166666666666668
1304064,South/Central America & Carribean,Brazil,Sao Paulo,7,21,2002,17.666666666666668
1304065,South/Central America & Carribean,Brazil,Sao Paulo,7,22,2002,18.333333333333332
1304066,South/Central America & Carribean,Brazil,Sao Paulo,7,23,2002,18.444444444444443
1304067,South/Central America & Carribean,Brazil,Sao Paulo,7,24,2002,16.5
1304068,South/Central America & Carribean,Brazil,Sao Paulo,7,25,2002,20.055555555555554
